source_har,search_query,page,rank_in_page,record_kind,source_object,rc_type,content_type,content_id,uuid,title,content,content_chars,author_id,author_nickname,create_time_utc,show_time_utc,source_url,entity_data_id,dedupe_key
www.nowcoder.com.har,数据分析面经,13,19,POST,contentData,207,250,353158115824705536,c0063026c80e4b8bb503ccdd1a88b9df,小红书数据分析面经（过）,20200913现场一面+二面： 主要是在讲项目，就项目问细节，业务指标和小红书本身的比较相似 两面的sql都是算留存率 问：增加一个直播的笔记，会对小红书APP造成什么影响 总结: 居然没有HR面，后来直接通知我过了，可能主要是在快手游戏直播的实习经历和小红书的比较吻合，回答的也比较顺畅。,146,783432509,Aurora__,2021-07-20 06:31:24 UTC,2021-07-20 09:51:40 UTC,https://www.nowcoder.com/feed/main/detail/c0063026c80e4b8bb503ccdd1a88b9df,687275,uuid:c0063026c80e4b8bb503ccdd1a88b9df
www.nowcoder.com.har,数据分析面经,13,20,MOMENT,momentData,201,74,2374655,4fbb5086d3aa4e19a0a271733dee52ba,滴滴数据分析 一面面经,搭建数据看板的方法 3. 异动分析的case挖掘 4. case analyse：假如发现竞对平台的打车有更高的优惠补贴力度，你能提出什么样的方案去处理该情况？,80,559920260,多多要努力争气,,2024-09-13 11:49:35 UTC,https://www.nowcoder.com/feed/main/detail/4fbb5086d3aa4e19a0a271733dee52ba,2374655,uuid:4fbb5086d3aa4e19a0a271733dee52ba
www.nowcoder.com.har,数据分析面经,14,1,POST,contentData,207,250,926268549235052544,7325e9ee2fcb4953af3dbd72b574429c,阿里面经-阿里运营岗面经-02,面经 01 面试岗位：商品运营 ｜ 面试时间：2025 年 9 月 18 日 请用三个关键词来介绍一下自己。 你平时所说的数据能力，具体是指哪些方面？ 你平时有用过 SQL 吗？...面经 05 面试岗位：国际产品运营 ｜ 面试时间：2025 年 9 月 9 日 自我介绍。 有没有通过数据驱动做出运营决策的案例？ 在这个项目中，有没有遇到什么困难，是怎么解决的？...假设你负责的产品在某海外市场用户留存率下降，你会怎么分析原因并解决？ 如果需要你针对欧洲市场，策划一场阿里国际站的供应商推广活动，你会怎么做？ 你如何理解产品运营这个岗位？...针对这个经历追问：如何挖掘数据、如何洞察、如何落地执行等。 在学校学习和在公司实习有什么不同感受。 学校和实习分别给你提供了哪方面的技能、分别学到了什么。...会有一些数据上没办法反映的问题，怎么解决的？ 简历中怎么判断这个方向是降本的机会点？ 做了哪些事降低了成本？ 具体讲讲单价模型怎么优化的？ 单价理论上越低越好，怎么判断合理性？,442,646661816,林小白zii,2026-09-06 16:20:31 UTC,2026-09-06 16:20:31 UTC,https://www.nowcoder.com/feed/main/detail/7325e9ee2fcb4953af3dbd72b574429c,1673637,uuid:7325e9ee2fcb4953af3dbd72b574429c
www.nowcoder.com.har,数据分析面经,14,2,POST,contentData,207,250,353156795789156352,622fe1d21594464bbfeb95880ba17ec8,拼多多数据分析面经-大概率凉,写了一道留存率的sql题 没有数据分析实习经验，所以也没有项目可以问 1、问对做数据分析做了哪些准备 2、对拼多多怎么看 3、留存率下降该如何分析 4、如何预估全国大学生人数 最后，我太菜了，面试官推荐了一些书籍...，表示应聘的大家都非常优秀，我的差距不是一星半点，所以[别理我] 最后一问，有没有缺乏数据分析实习经验，且跨专业转行的同学，一起学习探讨一下[哭],182,928729057,斐贝,2020-08-20 08:30:56 UTC,2020-08-20 08:33:10 UTC,https://www.nowcoder.com/feed/main/detail/622fe1d21594464bbfeb95880ba17ec8,483450,uuid:622fe1d21594464bbfeb95880ba17ec8
www.nowcoder.com.har,数据分析面经,14,3,POST,contentData,207,250,353155633824342016,3f95020c0b1f42f59775a62a12c69d30,数据/商业分析面经,数据分析职业规划...提前在家先做一道case案例分析题，制作成ppt，然后面试现场讲，主要内容是根据社交平台上的广告营销数据分析运营方是否成功等等问题 性格做数据分析的优缺点 这个case项目未来如何改善，你遇到了哪些难点...，并求出对应金额总和 常用的产品分析（微博），从DAU下降分析开始，连挖带深入 明略科技： hr面（5min电话）： 薪水、未来发展等等因素，列出你最关注的3条 你理解的数据分析岗位 一面（30min现场...美团： 面试题目（一面之前，word文档提交）： case分析题，要求答出美团买菜未来的三条策略，优劣势等等 二面（50min现场）： 数据挖掘项目相关的问题 水转化成石油这个专利如何定价 美团外卖和快驴商户细分...hr面（10min电话）： 性格是什么样的 之前有什么offer吗 休闲时间干什么 希望有什么样的leader和同事 为什么转专业 顺丰： 一面（25min现场）： SQL手撕连续3天以上存在记录的数据,430,173234413,liziling,2019-09-30 10:19:17 UTC,2019-09-30 10:22:44 UTC,https://www.nowcoder.com/feed/main/detail/3f95020c0b1f42f59775a62a12c69d30,293040,uuid:3f95020c0b1f42f59775a62a12c69d30
www.nowcoder.com.har,数据分析面经,14,4,POST,contentData,207,250,353154361784213504,20f1383b81f5443fab329c6f3b9a3567,求携程数据分析面经,携程投了暑期实习的数据分析岗位，求问对技术的要求高不高，还是更偏向于运营？,37,5089471,douneedjob？,2018-05-02 08:49:53 UTC,2018-05-02 08:55:25 UTC,https://www.nowcoder.com/feed/main/detail/20f1383b81f5443fab329c6f3b9a3567,79006,uuid:20f1383b81f5443fab329c6f3b9a3567
www.nowcoder.com.har,数据分析面经,14,5,POST,contentData,207,250,353155449237217280,9c801d5d02c1451cacd7e3c559fd0b0c,求美的数据分析面经,想问问有没有大佬有美的数分的群面经验可以分享一下 蟹蟹！！,29,184888517,欧佛come,2019-09-16 04:10:22 UTC,2019-09-16 04:16:15 UTC,https://www.nowcoder.com/feed/main/detail/9c801d5d02c1451cacd7e3c559fd0b0c,260723,uuid:9c801d5d02c1451cacd7e3c559fd0b0c
www.nowcoder.com.har,数据分析面经,14,6,POST,contentData,207,250,924489905701429248,7f91a26f37df4b83960d4a66d7a3fc5e,字节面经-字节运营岗面经-04,面经 35 面试岗位：运营岗 ｜ 面试时间：2025 年 1 月 9 日 会哪些数据分析软件？ 是否有独立、完整的数据分析经历？ 在学校有没有学过定量分析？ 有没有做过文字信息的数据分析？...面经 24 面试岗位：运营岗 ｜ 面试时间：2025 年 9 月 18 日 请自我介绍，突出与招聘数据运营相关的优势（如Excel数据处理经验、招聘流程参与案例、数据分析能力等）。...描述一次你通过数据分析发现问题并推动产品改进的经历。你是如何进行数据挖掘和分析的?...面经 22 面试岗位：运营岗 ｜ 面试时间：2025 年 9 月 18 日 请先做一个简短自我介绍，突出与你“服务商运营”相关的项目 / 实习 / 数据分析或渠道管理经历。...面经 23 面试岗位：运营岗 ｜ 面试时间：2025 年 9 月 18 日 请用英语自我介绍，突出与搜索广告运营相关的优势（如海外广告分析经验、数据驱动优化案例、跨文化沟通能力等）。,414,646661816,林小白zii,2026-09-01 18:32:50 UTC,2026-09-01 18:32:50 UTC,https://www.nowcoder.com/feed/main/detail/7f91a26f37df4b83960d4a66d7a3fc5e,1672192,uuid:7f91a26f37df4b83960d4a66d7a3fc5e
www.nowcoder.com.har,数据分析面经,14,7,POST,contentData,207,250,353157119467790336,d2735e8bd62049eebeaa07c99d7669d2,求触宝数据分析面经,牛客上面经好少呀，有大佬能分享一下吗？？,20,152421671,啊包啊,2020-10-09 06:58:17 UTC,2020-10-09 07:03:21 UTC,https://www.nowcoder.com/feed/main/detail/d2735e8bd62049eebeaa07c99d7669d2,534059,uuid:d2735e8bd62049eebeaa07c99d7669d2
www.nowcoder.com.har,数据分析面经,14,8,POST,contentData,207,250,353153923701743616,efe907ec52f54c58b53b54ae4d1943c9,京东数据分析,有面过京东数据分析岗的小伙伴不，求面经🙏,20,9966522,牛客9966522号,2016-09-21 14:11:31 UTC,2016-09-21 14:12:54 UTC,https://www.nowcoder.com/feed/main/detail/efe907ec52f54c58b53b54ae4d1943c9,11349,uuid:efe907ec52f54c58b53b54ae4d1943c9
www.nowcoder.com.har,数据分析面经,14,9,MOMENT,momentData,201,74,2724256,d1ce82dd1b684204a8fac7138bf381fa,求富睿玛泽数据分析师面经,有没有面试过富睿玛泽数据分析师的朋友，想请教一下面经 #数据人的面试交流地# #数据分析求职# #数据分析#,54,981617320,数据分析的小白,,2025-10-23 06:35:30 UTC,https://www.nowcoder.com/feed/main/detail/d1ce82dd1b684204a8fac7138bf381fa,2724256,uuid:d1ce82dd1b684204a8fac7138bf381fa
www.nowcoder.com.har,数据分析面经,14,10,POST,contentData,207,250,353157036634480640,821ec8a897a540b9bc4cecaf2697d831,b站数据分析面经,今天接到了b站的oc～发个面经回馈牛客～ 一面： 简历深挖 预估明年up主关注数 预估明年B站新增用户数 抖音和b站的区别（从产品功能、 指标监控 角度） 如何挖掘有潜力的up主（这一块我从内容生产角度去回答,104,156405126,offer快点来鸭！,2020-09-22 09:49:56 UTC,2020-09-22 11:26:48 UTC,https://www.nowcoder.com/feed/main/detail/821ec8a897a540b9bc4cecaf2697d831,521013,uuid:821ec8a897a540b9bc4cecaf2697d831
www.nowcoder.com.har,数据分析面经,14,11,POST,contentData,207,250,924489520559423488,e98821a609c14a54949562dd643bb93a,字节面经-字节运营岗面经-03,面经 04 面试岗位：运营岗 ｜ 面试时间：2025 年 10 月 17 日 请自我介绍，突出与策略运营（经营分析方向）相关的优势（如数据敏感性、电商数据分析经验、跨部门协作案例等）。...面经 25 面试岗位：运营岗 ｜ 面试时间：2025 年 9 月 18 日 请自我介绍，突出与策略运营（经营分析方向）相关的优势（如数据敏感性、电商数据分析经验、跨部门协作案例等）。...面经 01 面试岗位：运营岗 ｜ 面试时间：2025 年 10 月 19 日 你是如何看待工作压力的 你如何分析广告数据并为客户提供优化建议 你认为如何提升客户的广告投放满意度 当上级领导和你意见不合时...面经 24 面试岗位：运营岗 ｜ 面试时间：2025 年 9 月 18 日 请自我介绍，突出与达人运营相关的优势（如达人投放经验、活动策划案例、数据分析能力等）。...面经 27 面试岗位：运营岗 ｜ 面试时间：2025 年 9 月 18 日 请先做一个一分钟左右的自我介绍，突出与直播运营、数据分析或汽车内容相关的课程/实践/实习经历。,462,646661816,林小白zii,2026-09-01 18:31:18 UTC,2026-09-01 18:31:18 UTC,https://www.nowcoder.com/feed/main/detail/e98821a609c14a54949562dd643bb93a,1672191,uuid:e98821a609c14a54949562dd643bb93a
www.nowcoder.com.har,数据分析面经,14,12,POST,contentData,207,250,353155505298284544,82778d5c14e841309fe62baecbc60f0f,京东hr面完成 数据分析面经,数据分析师有什么重要的特点，你又是怎样匹配的 你的实习经历最重要的体验是什么 你生活中遇到最困难的事，怎么解决 对京东的看法...北京的电话 12分钟 我是电商的数分 base上海 自我介绍 哪里人 你认为,103,902732960,凡所有发生必有恩典,2019-09-20 07:43:45 UTC,2019-09-20 09:34:28 UTC,https://www.nowcoder.com/feed/main/detail/82778d5c14e841309fe62baecbc60f0f,270531,uuid:82778d5c14e841309fe62baecbc60f0f
www.nowcoder.com.har,数据分析面经,14,13,POST,contentData,207,250,353158829326147584,29d09c7a783d4250a92ccf7590fcabad,兴业数金数据分析师面经,真的是非常专业的数据分析师面试了。。。...兴业数金数据分析师 笔试：全数据分析相关的题，有三道大sql题，全通过了 一面：一对一技术面试 项目 从1加到100口述代码 一道sql题口述代码(绝了) 数据库left join 和right join,124,975405029,acer7777,2021-10-28 03:00:02 UTC,2021-10-28 03:57:15 UTC,https://www.nowcoder.com/feed/main/detail/29d09c7a783d4250a92ccf7590fcabad,789422,uuid:29d09c7a783d4250a92ccf7590fcabad
www.nowcoder.com.har,数据分析面经,14,14,POST,contentData,207,250,353154852769439744,d87c2866276c467986a93aa9a6cc1ad9,求腾讯暑期实习数据分析的面经,有已经面了腾讯数据分析的老哥来点面经嘛？？,21,2663869,真的要哭了,2019-03-05 08:19:08 UTC,2019-03-05 09:26:45 UTC,https://www.nowcoder.com/feed/main/detail/d87c2866276c467986a93aa9a6cc1ad9,158428,uuid:d87c2866276c467986a93aa9a6cc1ad9
www.nowcoder.com.har,数据分析面经,14,15,POST,contentData,207,250,353157179039490048,1b0e8532e2e742a2a405692183bbb57b,贝壳-数据分析-面经,为什么不走开发，选择数据分析 以上一共大概问了10分钟 5. 反问环节（问了2个问题）：面试官回答了差不多10分钟 贝壳面试体验不错，安排的很紧凑，面试官人也很好，都耐心详细的回答了我的问题。,96,873552841,Michael234,2020-10-19 12:54:05 UTC,2020-10-19 12:54:54 UTC,https://www.nowcoder.com/feed/main/detail/1b0e8532e2e742a2a405692183bbb57b,543645,uuid:1b0e8532e2e742a2a405692183bbb57b
www.nowcoder.com.har,数据分析面经,14,16,POST,contentData,207,250,353156411158896640,c4da1db653d04cd496e2b83c000b630b,竞技世界 数据分析 一面面经,分析出高价值用户的相似特征 使用的软件 数据量 千亿级数据 数据倾斜怎么办 （到这答不上来了 没试过千亿级数据 最多操作过...20G左右的） 然后正好到30分钟了 跟我说时间到了 说感觉我大数据的操作还是有点少 工程经验不大够 结束 不知道有没有下一面了 感觉工程经验是硬伤 关键还没法学 我上哪找千亿级数据。。...全程30分钟 一直往深了追问 自我介绍 项目介绍 是怎么分辨出高价值用户的 如何,200,727287993,ngnl333,2020-05-07 03:09:03 UTC,2020-05-07 03:12:33 UTC,https://www.nowcoder.com/feed/main/detail/c4da1db653d04cd496e2b83c000b630b,423066,uuid:c4da1db653d04cd496e2b83c000b630b
www.nowcoder.com.har,数据分析面经,14,17,POST,contentData,207,250,353155859322707968,cac83ba316f74cb09bac92d8d0524fe9,神策数据 数据分析师 一面面经,反问面试官：最有挑战性的一次经历 从面试官的回答中，得知数据分析师这个岗位主要还是在跟客户打交道，沟通为主，实际看数据的时候比较少 附搜集的一些资料：...远程，深圳岗，面试官是女Leader，秋招 自我介绍 对神策的了解 对岗位的理解 项目：抠了项目的业务流程，各个指标之间的关系和联动影响 职业规划：数据科学家和数据分析师的区别 对埋点了解吗 以前的学习实习里面有遇到什么挫折,190,917186711,大厂捞我,2019-11-04 02:45:05 UTC,2019-11-04 02:59:45 UTC,https://www.nowcoder.com/feed/main/detail/cac83ba316f74cb09bac92d8d0524fe9,334152,uuid:cac83ba316f74cb09bac92d8d0524fe9
www.nowcoder.com.har,数据分析面经,14,18,POST,contentData,207,250,353155468648456192,b67f96bdda8d4d64a44786d395108fde,VIVO数据分析经理面经,数据分析这个职位？没能从事专业相关的工作你觉得可惜吗？...第二个月的销量环比增长，但老板不满意，请分析是什么原因； 怎么向微信老用户推荐新用户？（从共同兴趣、手机联系人、关注列表等指标入手） 解释一下聚类分析、回归分析等； 左连接和右连接的区别。...自我介绍； 从简历上选择一个项目介绍一下； 一道SQL题； 自己的专业是电子和通信相关的为什么会选择,177,991685732,今天拿到offer了么,2019-09-17 14:19:31 UTC,2019-09-17 14:35:43 UTC,https://www.nowcoder.com/feed/main/detail/b67f96bdda8d4d64a44786d395108fde,264105,uuid:b67f96bdda8d4d64a44786d395108fde
www.nowcoder.com.har,数据分析面经,14,19,POST,contentData,207,250,353155273374244864,cffec9554fe14f228f89e1697b1f85da,阿里数据分析一面面经,某一渠道入口流量下降该如何分析 四、你有没有啥问题...大概30分钟 三、针对实习的项目，,45,480479950,已注销,2019-08-22 09:45:49 UTC,2019-08-22 10:11:29 UTC,https://www.nowcoder.com/feed/main/detail/cffec9554fe14f228f89e1697b1f85da,230642,uuid:cffec9554fe14f228f89e1697b1f85da
www.nowcoder.com.har,数据分析面经,14,20,POST,contentData,207,250,353157414692265984,72abeb78e9ca4c65949b3f7b02b4162c,同盾科技数据分析师面经,数据分析师（同盾咨询） 一面 电话面试，大约35分钟 1、自我介绍 2、深挖简历中做过的项目 3、模型、机器学习相关 4、地域期望、是否接受出差等 5、反问 二面 电话面试（一开始发的是视频链接，到面试时间直接打的电话,109,942854778,牛客942854778号,2020-12-11 09:12:04 UTC,2020-12-11 09:57:15 UTC,https://www.nowcoder.com/feed/main/detail/72abeb78e9ca4c65949b3f7b02b4162c,578329,uuid:72abeb78e9ca4c65949b3f7b02b4162c
www.nowcoder.com.har,数据分析面经,15,1,POST,contentData,207,250,353157766787309568,cc70843342f249fe887677320c96ed34,兴业数金数据分析实习面经,3.具体问了简历其中一个研究项目，问了两三个问题，包括数据获取方式，内容，及结论，结论对企业有何意义？ 4.何时可以开始实习，实习时间，每周出勤天数，地点。,78,842762129,牛客842762129号,2021-04-06 03:13:06 UTC,2021-04-06 03:35:44 UTC,https://www.nowcoder.com/feed/main/detail/cc70843342f249fe887677320c96ed34,632738,uuid:cc70843342f249fe887677320c96ed34
www.nowcoder.com.har,数据分析面经,15,2,MOMENT,momentData,201,74,2132245,4ad9266edc9a42608b0eb7a3a61433e7,求助：优时颜数据分析岗位的面经,有人了解优时颜【懿奈（上海）生物科技有限公司】数据分析实习生岗位面试会聊些什么吗？这间公司氛围如何？[等offer] #安利/避雷我的岗位# #牛客在线求职答疑中心#,83,445109481,风吹云不乱,,2024-02-28 08:35:19 UTC,https://www.nowcoder.com/feed/main/detail/4ad9266edc9a42608b0eb7a3a61433e7,2132245,uuid:4ad9266edc9a42608b0eb7a3a61433e7
www.nowcoder.com.har,数据分析面经,15,3,POST,contentData,207,250,353157248274866176,afc095b93a2846ce81edb45580c0b33f,201030便利蜂数据分析面经,参加的是最后一场笔试，28号通知面试，可以自己预约时间。 我选的是下午16:20场，因为上午头脑容易不清醒hhh 1.简单自我介绍 2.实习经历 3.项目介绍，针对项目发问。 以上大概10分钟左右，我的语速比较快，一直在输出. 4.未来的职业规划 5.你有技术背景，我们更多的做业务，对技术要求不那么高，对此有什么看法？ 6.SQL 到此，面试官发问结束，向我介绍了一下大体的工作内容 7.反问2个问题 说后续会有hr再联系我。。 发帖许愿。求求便利蜂给个机会，信女愿只逛便利蜂不去711。 [offer+1][offer+1][offer+1][offer+1],282,39870805,GoGoJing,2020-10-30 12:36:40 UTC,2020-10-30 12:40:30 UTC,https://www.nowcoder.com/feed/main/detail/afc095b93a2846ce81edb45580c0b33f,554200,uuid:afc095b93a2846ce81edb45580c0b33f
www.nowcoder.com.har,数据分析面经,15,4,MOMENT,momentData,201,74,2753141,d33598f0607c4339b36c62ba7ba0d4e0,移动数据分析求面经,移动 网络数据分析研发岗二面问什么呀 会问八股文嘛[牛泪][牛泪][牛泪][牛泪],41,472694644,Lilithw,,2025-11-26 07:51:53 UTC,https://www.nowcoder.com/feed/main/detail/d33598f0607c4339b36c62ba7ba0d4e0,2753141,uuid:d33598f0607c4339b36c62ba7ba0d4e0
www.nowcoder.com.har,数据分析面经,15,5,POST,contentData,207,250,411569047375020032,391532865a53498e9b8feae079a3a397,深圳联通 大数据分析 面经,问我纯数据分析技术岗和带点综合管理的岗位选哪个 然后就结束了······ 二面 时间：2022.10.17 内容...问我参与了什么大数据方向的项目 大概就这些 PS：二面时间真的安排的太离谱了！一开始通知我早上12:40，后面又通知我下午3:00，结果我从3:00等到4:30才开始。。。。...一面 时间：具体时间忘记了，应该是上个月的事情，反正离今天好久了 内容： 1.自我介绍 2.,195,814771191,可可小樱糯米饭,2022-10-17 09:08:27 UTC,2022-10-17 09:08:27 UTC,https://www.nowcoder.com/feed/main/detail/391532865a53498e9b8feae079a3a397,1079048,uuid:391532865a53498e9b8feae079a3a397
www.nowcoder.com.har,数据分析面经,15,6,POST,contentData,207,250,353158308074823680,847a2f355c74483bb814ff30f3554110,关于数据分析师的疑问,想请问成为数据分析实习生，excel一定要掌握外，sql掌握程度是多少？还有哪些分析方法一定要掌握？我是否需要报班学习？ 求分享数据分析面经！！...本人22届毕业生，未来想成为数据分析师。想找一个实习锻炼一下，看过很多信息，说大部分公司要求sql只要掌握增删查，但是看到很多岗位要求都是掌握sql或使用python等等。,161,92229927,牛客92229927号,2021-08-21 06:55:47 UTC,2021-08-21 06:55:47 UTC,https://www.nowcoder.com/feed/main/detail/847a2f355c74483bb814ff30f3554110,714929,uuid:847a2f355c74483bb814ff30f3554110
www.nowcoder.com.har,数据分析面经,15,7,POST,contentData,207,250,353158320158613504,46c08a919711488a8e9c3c106c43f8b6,字节数据分析 面经,原题是 中介店铺 A店铺单独看电话/线上app响应的效率都比B店铺低 但是A店铺的线上+电话整体看 响应的效率就比B店铺高的 这是什么原因,69,971718263,Q1nyzzz,2021-08-23 06:30:02 UTC,2021-08-23 06:30:02 UTC,https://www.nowcoder.com/feed/main/detail/46c08a919711488a8e9c3c106c43f8b6,716635,uuid:46c08a919711488a8e9c3c106c43f8b6
www.nowcoder.com.har,数据分析面经,15,8,POST,contentData,207,250,353159123724345344,624565a498a94868bf43a528ada440fb,新浪微博数据分析秋招面经,如何分析 你觉得微博竞对有哪些，简单分析 为什么会选择微博 之前实习都是在什么城市，为什么来北京 可以提前来实习吗 职业发展规划...一面： 自我介绍 实习项目-要介绍背景、过程、结论 微博DAU环比下降，,103,297315998,牛客297315998号,2022-01-23 08:17:06 UTC,2022-01-23 08:17:06 UTC,https://www.nowcoder.com/feed/main/detail/624565a498a94868bf43a528ada440fb,832922,uuid:624565a498a94868bf43a528ada440fb
www.nowcoder.com.har,数据分析面经,15,9,POST,contentData,207,250,353154578487123968,3555ba10e31c411f83765874d5e1eb9a,携程数据分析岗，凉凉的面经,武汉11号面了一场后面试官说回去等消息，一直饱受煎熬啊有木有！！！ 一面主要结合项目问了一些算法的问题，例如损失函数有哪些，聚类算法有哪些，算法的具体区别是什么，再就问了一些关于统计学方面的知识，比如贝叶斯公式的解释意义是什么，先验概率和后验概率。 今天晚上发短信说电话面试，然后面试官问的问题全是统计学方面的（面试官估计在商场或者餐厅，有点吵，我现在已经记不起来问了啥.....反正全都不会😂），然后问了xgboost的一些知识，就愉快的结束了面试。 虽然凉了，也攒攒人品吧！,239,210680934,offer进口袋,2018-09-19 14:14:20 UTC,2018-09-20 05:41:57 UTC,https://www.nowcoder.com/feed/main/detail/3555ba10e31c411f83765874d5e1eb9a,113745,uuid:3555ba10e31c411f83765874d5e1eb9a
www.nowcoder.com.har,数据分析面经,15,10,POST,contentData,207,250,353157321935233024,47d48766361b4b138bdfc7cc9b33c2ab,广汽传祺 数据分析 初面面经,广汽传祺初面 初面一轮，二对一的半结构化面试，主要都是结合简历问问题 初面二轮，群面，结合一个案例两组进行辩论，最后每人一分钟总结发言 面试的普遍是985211，小白瑟瑟发抖,87,132607907,牛客132607907号,2020-11-12 07:30:44 UTC,2020-11-12 09:27:07 UTC,https://www.nowcoder.com/feed/main/detail/47d48766361b4b138bdfc7cc9b33c2ab,563264,uuid:47d48766361b4b138bdfc7cc9b33c2ab
www.nowcoder.com.har,数据分析面经,15,11,MOMENT,momentData,201,74,1741429,9837cd119f334186bed8dda700db92e5,求微博商业数据师二面面经,#微博# #数据分析师# #面经# ...过了一面（问了过往经历，统计和机器学习的概念），发来一个笔试题（分析近期微博上的时尚热点事件并写出报告），也过了。hr说接下来就是leader进行业务面。能求一个商业数据分析师二面的面经嘛？,116,450350662,工作快快来吧,,2023-05-06 04:03:03 UTC,https://www.nowcoder.com/feed/main/detail/9837cd119f334186bed8dda700db92e5,1741429,uuid:9837cd119f334186bed8dda700db92e5
www.nowcoder.com.har,数据分析面经,15,12,POST,contentData,207,250,353156390271262720,304394343dda4c9ea902a823cc11b48c,网易互娱 数据分析 二面面经,（因为我本专业不是数据分析） 3、在英国交流期间学过什么？做过什么项目？ 4、实习时间能多久？ 4、为什么不考虑直接工作？（因为我是大四准留学生···） 5、为数据分析做过哪些准备？...这次面试体验比一面好太多了，上次迟到了一个多小时 这次只迟到了十几分钟 一个小哥面试官，人挺好，面试十五分钟左右 没问什么技术，我还准备了好久··· 1、自我介绍 2、为什么对数据分析感兴趣？,190,426976963,chengyu079,2020-04-28 10:35:19 UTC,2020-04-28 10:49:49 UTC,https://www.nowcoder.com/feed/main/detail/304394343dda4c9ea902a823cc11b48c,419545,uuid:304394343dda4c9ea902a823cc11b48c
www.nowcoder.com.har,数据分析面经,15,13,POST,contentData,207,250,353159123745316864,7621626248d8451a9ff8829fe318fe3a,龙湖数科数据分析师秋招面经,异动分析 数据挖掘项目，将对算法的了解 反问...一面： 自我介绍 实习项目：有几个人负责、涉及的技术能力是怎么样的 数据分析（挖掘）的过程 缺失值怎么填补 了解什么算法、Kmeans原理 数据倾斜是什么 怎么避免 python用什么包、pandas数据缺失的标志是什么...有一些作弊流量的数据，用什么无监督的算法去识别出来 你觉得分析师需要什么技能：软性和硬性两方面 感觉面试官对业务理解毫无兴趣，可能龙湖的业务和我的实习差异太大，比较看重技术能力 二面： 自我介绍 实习工作,240,297315998,牛客297315998号,2022-01-23 08:26:17 UTC,2022-01-23 08:26:17 UTC,https://www.nowcoder.com/feed/main/detail/7621626248d8451a9ff8829fe318fe3a,832924,uuid:7621626248d8451a9ff8829fe318fe3a
www.nowcoder.com.har,数据分析面经,15,14,POST,contentData,207,250,353155600760643584,9c52ccb63f1a457080cbe97422b105aa,网易互娱 数据分析 一面面经,5.一款游戏，月活没变，周活下降，分析原因 6.常用的app（我答的新浪） 7.拉新活动，怎么分析效果 8.新浪用户的划分 20分钟差不多少，除了项目感觉其他答的不也太好，大家讨论讨论呗，比如说5,98,630853697,deer201903071508519,2019-09-27 08:52:22 UTC,2019-09-27 09:42:53 UTC,https://www.nowcoder.com/feed/main/detail/9c52ccb63f1a457080cbe97422b105aa,287107,uuid:9c52ccb63f1a457080cbe97422b105aa
www.nowcoder.com.har,数据分析面经,15,15,POST,contentData,207,250,353157308396019712,60e4f77cc62e4de2a74630c8f8c547a4,滴滴国际化数据分析实习面经,面试官是小姐姐，很nice～ 1:自我介绍 2:数据分析以往实习经历介绍（询问了一些细节，比如漏斗， 3:有没有接触过ABtest 4:平时分析中对接的人员 5:你想来公司学到什么 6:举例证明你是一个学习能力强...，逻辑性强的人 7:夏天北京网约车呼叫量增加，分析原因 8:最快什么时间能来，实习时间确认 9:反问 希望给大家参考～,168,613220434,dududu199,2020-11-09 08:57:49 UTC,2020-11-09 08:57:49 UTC,https://www.nowcoder.com/feed/main/detail/60e4f77cc62e4de2a74630c8f8c547a4,561023,uuid:60e4f77cc62e4de2a74630c8f8c547a4
www.nowcoder.com.har,数据分析面经,15,16,POST,contentData,207,250,599570860160184320,0f4c6b9882964477893ba5a0831d826f,快手数据分析面经｜快手电商实习,"[面试必过]【快手电商数据分析实习面经】 1️⃣自我介绍 2️⃣现场写SQL给定date（日期）,user_id（打赏人）,author_id（主播）,total_cost（打赏金额），求总打赏金额超过...100000的打赏人中，打赏金额前3名的主播id和打赏给他们的总金额 3️⃣讲一个实习中的项目 4️⃣GMV环比上周下降20%，从哪些原因分析？",176,180590162,令人心动的O子,2024-03-19 04:00:33 UTC,2024-03-19 04:00:33 UTC,https://www.nowcoder.com/feed/main/detail/0f4c6b9882964477893ba5a0831d826f,1267245,uuid:0f4c6b9882964477893ba5a0831d826f
www.nowcoder.com.har,数据分析面经,15,17,POST,contentData,207,250,353154642567700480,66a50af2d98d41fa85375b69937e270b,vivo数据分析经理杭州面经,作为微信的数据分析师，如何推荐好友 5. 如何验证中医的有效性 6. 公司只有两部电梯，下班时过于拥挤如何解决 7. 要赢一场篮球比赛的重点是什么？...从相关性分析、回归、分类、聚类中选择一个阐述,99,331046257,Leeyx03,2018-10-08 02:51:53 UTC,2018-10-08 05:59:08 UTC,https://www.nowcoder.com/feed/main/detail/66a50af2d98d41fa85375b69937e270b,124108,uuid:66a50af2d98d41fa85375b69937e270b
